Detection ID,Path,Start Line Num,End Line Num,Code
1,./TargetProjects/abdera/core/src/main/java/org/apache/abdera/factory/ExtensionFactoryMap.java,48,,"                if (t != null && t != internal) {"
2,./TargetProjects/abdera/extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/SharingHelper.java,283,,"                                if (e != w)"
3,./TargetProjects/abdera/server/src/main/java/org/apache/abdera/protocol/server/filters/OpenSearchFilter.java,105,,"        if (type == TYPE_OPENSEARCH_DESCRIPTION) {"
4,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/clientImpl/SyncingTabletLocator.java,66,,"        if (locator == loc) {"
5,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/clientImpl/TableOperationsImpl.java,1244,,"        if (currentState != expectedState) {"
6,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/clientImpl/TabletServerBatchReaderIterator.java,164,,"      if (batch == LAST_BATCH)"
7,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/clientImpl/TabletServerBatchReaderIterator.java,193,,"        return batch != LAST_BATCH;"
8,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/data/Mutation.java,1511,,"    if (replicationSources == null || replicationSources == EMPTY) {"
9,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/file/rfile/RelativeKey.java,143,,"    if (prev == cur)"
10,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/file/rfile/bcfile/BCFile.java,207,,"            if (fsBufferedOutput != cipherOut) {"
11,./TargetProjects/accumulo/core/src/main/java/org/apache/accumulo/core/security/ColumnVisibility.java,129,,"      if (children == EMPTY)"
12,./TargetProjects/accumulo/server/base/src/main/java/org/apache/accumulo/server/fs/VolumeManagerImpl.java,288,,"    if (source != dest) {"
13,./TargetProjects/accumulo/server/base/src/main/java/org/apache/accumulo/server/tables/TableManager.java,124,,"        if (oldState == newState)"
14,./TargetProjects/accumulo/server/manager/src/main/java/org/apache/accumulo/manager/Manager.java,264,,"    if (oldState != newState && (newState == ManagerState.HAVE_LOCK)) {"
15,./TargetProjects/accumulo/server/manager/src/main/java/org/apache/accumulo/manager/Manager.java,268,,"    if (oldState != newState && (newState == ManagerState.NORMAL)) {"
16,./TargetProjects/accumulo/server/tserver/src/main/java/org/apache/accumulo/tserver/log/DfsLogger.java,218,,"          if (logWork == CLOSED_MARKER)"
17,./TargetProjects/accumulo/server/tserver/src/main/java/org/apache/accumulo/tserver/tablet/CompactableImpl.java,710,,"              if (selectKind == kind) {"
18,./TargetProjects/accumulo/test/src/main/java/org/apache/accumulo/test/IteratorEnvIT.java,156,,"    if (serviceEnv != pluginEnv)"
19,./TargetProjects/accumulo-wikisearch/query/src/main/java/org/apache/accumulo/examples/wikisearch/iterator/ReadAheadIterator.java,199,,"    if (currentElement == noMoreDataElement)"
20,./TargetProjects/ace/org.apache.ace.agent/src/org/apache/ace/agent/impl/DependencyTrackerImpl.java,107,,"            if (oldService != service) {"
21,./TargetProjects/ace/org.apache.ace.connectionfactory/test/org/apache/ace/connectionfactory/impl/ConnectionFactoryImplTest.java,154,,"        assert credentials1 != credentials2 && !credentials1.equals(credentials2) : ""Expected not the same credentials to be returned!"";"
22,./TargetProjects/ace/org.apache.ace.deployment/src/org/apache/ace/deployment/provider/repositorybased/BaseRepositoryHandler.java,170,,"        if (!XmlTag.unknown.equals(tag) && (m_currentTag == tag)) {"
