Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,} finally {,"try {
synchronized (creditsLock) {
    if (sender.getLocalState() == EndpointState.CLOSED) {
      return 0;
    }
    pending.incrementAndGet();
    credits--;
  }
  if (messageReference.getMessage() instanceof AMQPLargeMessage) {
    hasLarge=true;
  }
  if (messageReference instanceof Runnable && consumer.allowReferenceCallback()) {
    messageReference.onDelivery(executeDelivery);
    connection.runNow((Runnable)messageReference);
  }
 else {
    connection.runNow(() -> executeDelivery(messageReference));
  }
  return 1;
}
  finally {
}
",0,0,0,53,
2,} finally {,"try {
  QueueConsumer consumer=null;
  int attributes=0;
  if (selector != null) {
    attributes=attributes | SELECTOR_SET;
  }
  if (autoAck) {
    consumer=createConsumer(selector);
  }
 else {
    attributes|=ACKNOWLEDGED;
    consumer=createAcknowledgedConsumer(selector);
  }
  String attributesSegment=""attributes-"" + attributes;
  UriBuilder location=uriInfo.getAbsolutePathBuilder();
  location.path(attributesSegment);
  location.path(consumer.getId());
  Response.ResponseBuilder builder=Response.created(location.build());
  if (autoAck) {
    QueueConsumer.setConsumeNextLink(serviceManager.getLinkStrategy(),builder,uriInfo,uriInfo.getMatchedURIs().get(0) + ""/"" + attributesSegment+ ""/""+ consumer.getId(),""-1"");
  }
 else {
    AcknowledgedQueueConsumer.setAcknowledgeNextLink(serviceManager.getLinkStrategy(),builder,uriInfo,uriInfo.getMatchedURIs().get(0) + ""/"" + attributesSegment+ ""/""+ consumer.getId(),""-1"");
  }
  return builder.build();
}
 catch (ActiveMQException e) {
  throw new RuntimeException(e);
}
 finally {
}
",0,0,0,,
3,} finally {,"try {
  for (int i=0; i < numIts; i++) {
    log.debug(""Iteration "" + i);
    ServerLocator locator=getServerLocator().setBlockOnNonDurableSend(true).setBlockOnDurableSend(true).setReconnectAttempts(30).setRetryInterval(100).setConfirmationWindowSize(10 * 1024 * 1024).setCallTimeout(10000).setCallFailoverTimeout(10000);
    sf=createSessionFactoryAndWaitForTopology(locator,2);
    try {
      ClientSession createSession=sf.createSession(true,true);
      createSession.createQueue(new QueueConfiguration(FailoverTestBase.ADDRESS).setAddress(FailoverTestBase.ADDRESS));
      RemotingConnection conn=((ClientSessionInternal)createSession).getConnection();
      Thread t=new Thread(runnable);
      t.setName(""MainTEST"");
      t.start();
      long randomDelay=(long)(2000 * Math.random());
      log.debug(""Sleeping "" + randomDelay);
      Thread.sleep(randomDelay);
      log.debug(""Failing asynchronously"");
synchronized (lockFail) {
        if (log.isDebugEnabled()) {
          log.debug(""#test crashing test"");
        }
        crash(createSession);
      }
      runnable.setFailed();
      log.debug(""Fail complete"");
      t.join(TimeUnit.SECONDS.toMillis(120));
      if (t.isAlive()) {
        System.out.println(threadDump(""Thread still running from the test""));
        t.interrupt();
        fail(""Test didn't complete successful, thread still running"");
      }
      runnable.checkForExceptions();
      createSession.close();
      Assert.assertEquals(0,sf.numSessions());
      locator.close();
    }
  finally {
      locator.close();
      Assert.assertEquals(0,sf.numConnections());
    }
    if (i != numIts - 1) {
      tearDown();
      runnable.checkForExceptions();
      runnable.reset();
      setUp();
    }
  }
}
  finally {
}
",0,0,0,,
4,} finally {,"try {
  ServerLocator locator=createFactory(isNetty).setClientFailureCheckPeriod(pingPeriod).setRetryInterval(500).setRetryIntervalMultiplier(1d).setReconnectAttempts(-1).setConfirmationWindowSize(1024 * 1024);
  ClientSessionFactoryInternal factory=(ClientSessionFactoryInternal)locator.createSessionFactory();
  final CountDownLatch latchCommit=new CountDownLatch(2);
  final ArrayList<Thread> threadToBeInterrupted=new ArrayList<>();
  factory.addFailureListener(new SessionFailureListener(){
    @Override public void connectionFailed(    ActiveMQException exception,    boolean failedOver){
    }
    @Override public void connectionFailed(    final ActiveMQException me,    boolean failedOver,    String scaleDownTargetNodeID){
      connectionFailed(me,failedOver);
    }
    @Override public void beforeReconnect(    ActiveMQException exception){
      threadToBeInterrupted.add(Thread.currentThread());
      latchCommit.countDown();
    }
  }
);
  final ClientSessionInternal session=(ClientSessionInternal)factory.createSession();
  final AtomicInteger count=new AtomicInteger(0);
  final CountDownLatch latch=new CountDownLatch(1);
  session.addFailureListener(new SessionFailureListener(){
    @Override public void connectionFailed(    final ActiveMQException me,    boolean failedOver){
      count.incrementAndGet();
      latch.countDown();
    }
    @Override public void connectionFailed(    final ActiveMQException me,    boolean failedOver,    String scaleDownTargetNodeID){
      connectionFailed(me,failedOver);
    }
    @Override public void beforeReconnect(    final ActiveMQException exception){
    }
  }
);
  server.stop();
  Thread tcommitt=new Thread(){
    @Override public void run(){
      latchCommit.countDown();
      try {
        session.commit();
      }
 catch (      ActiveMQException e) {
        e.printStackTrace();
      }
    }
  }
;
  tcommitt.start();
  assertTrue(latchCommit.await(10,TimeUnit.SECONDS));
  assertEquals(1,threadToBeInterrupted.size());
  if (interruptMainThread) {
    tcommitt.interrupt();
  }
 else {
    for (    Thread tint : threadToBeInterrupted) {
      tint.interrupt();
    }
  }
  tcommitt.join(5000);
  assertFalse(tcommitt.isAlive());
  locator.close();
}
  finally {
}
",0,0,0,,
5,} finally {,"try {
  admin.stop();
  if (startServer) {
    admin.stopServer();
  }
}
  finally {
}
",0,0,0,,
6,} finally {,"try {
  TransactionAttribute.REQUIRES_NEW.begin(tm);
}
 catch (SystemException se) {
}
catch (NotSupportedException nse) {
}
catch (Exception thrownE) {
  fail(""TransactionStrategy.REQUIRES_NEW.begin() threw unexpected exception when manager status is "" + managerStatus);
}
 finally {
}
",0,0,0,,
7,} finally {,"try {
  expect(tm.getStatus()).andReturn(allStates[i]);
  requiresNew_assertion(tm,allStates[i]);
  c.replay();
  TransactionToken tranToken=new TransactionToken(t,null,TransactionAttribute.REQUIRES_NEW,true);
  TransactionAttribute.REQUIRES_NEW.finish(tm,tranToken);
}
 catch (Throwable e) {
  e.printStackTrace();
  fail(""TransactionStrategy.REQUIRES_NEW.finish() threw unexpected exception when manager status is "" + allStates[i]);
}
 finally {
}
",0,0,0,,
8,} finally {,"try {
  computeService=getComputeService(config().getBag());
  Set<? extends NodeMetadata> destroyed=computeService.destroyNodesMatching(withIds(instanceId));
  LOG.debug(""Destroyed nodes %s%n"",destroyed);
}
  finally {
}
",0,0,0,,
9,} finally {,"try {
  base.evaluate();
  verify();
}
  finally {
}
",0,0,0,,
10,} finally {,"try {
  int statusCode=client.executeMethod(method);
  if (statusCode != HttpStatus.SC_OK) {
    System.out.println(""Http Error: "" + method.getStatusLine());
  }
  BufferedReader reader=new BufferedReader(new InputStreamReader(method.getResponseBodyAsStream(),method.getResponseCharSet()));
  String json_str="""";
  String str;
  while ((str=reader.readLine()) != null) {
    json_str+=str;
  }
  String cluster=""demo"";
  DatabaseWriter db=new DatabaseWriter(cluster);
  JSONArray json_array=(JSONArray)JSONValue.parse(json_str);
  for (int i=0; i < json_array.size(); i++) {
    JSONObject row_obj=(JSONObject)json_array.get(i);
    String queryString=getDatabaseQuery(table,row_obj);
    Macro m=new Macro(startTime,endTime,queryString);
    ResultSet rs=db.query(m.toString());
    rs.next();
    ResultSetMetaData md=rs.getMetaData();
    Iterator names=row_obj.keySet().iterator();
    while (names.hasNext()) {
      String name=(String)names.next();
      String jsonValue=(String)row_obj.get(name);
      String dbValue=rs.getString(name);
      int dbCol=rs.findColumn(name);
      int dbType=md.getColumnType(dbCol);
      if (dbType == 93) {
        dbValue=Long.toString(rs.getTimestamp(name).getTime());
      }
      assertEquals(dbValue,jsonValue);
    }
  }
  db.close();
}
 catch (SQLException e) {
  System.out.println(""Exception: "" + e.toString() + "":""+ e.getMessage());
  System.out.println(""Exception: "" + e.toString() + "":""+ e.getSQLState());
  System.out.println(""Exception: "" + e.toString() + "":""+ e.getErrorCode());
  fail(""SQL Error:"" + ExceptionUtil.getStackTrace(e));
}
catch (Exception eOther) {
  System.out.println(""Other Exception: "" + eOther.toString());
  eOther.printStackTrace();
  fail(""Error:"" + ExceptionUtil.getStackTrace(eOther));
}
 finally {
}
",0,0,0,,
