Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,if (val.longValue() == -1 || (val.longValue() > 0 && val.longValue() <= Integer.MAX_VALUE)) {,"if (val.longValue() == -1 || (val.longValue() > 0 && val.longValue() <= Integer.MAX_VALUE)) {
}
 else {
  throw ActiveMQMessageBundle.BUNDLE.inRangeOfPositiveIntThanMinusOne(name,val);
}
",0,126,9,1020,"SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
NumberLiteral(PrefixExpression-operand, InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-leftOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-leftOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, InfixExpression-leftOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-rightOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
"
2,if (val.longValue() > 0 && val.longValue() <= Integer.MAX_VALUE) {,"if (val.longValue() > 0 && val.longValue() <= Integer.MAX_VALUE) {
}
 else {
  throw ActiveMQMessageBundle.BUNDLE.inRangeOfPositiveInt(name,val);
}
",0,0,6,,"SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-rightOperand, IfStatement-expression, ),
"
3,if (val.intValue() >= Thread.MIN_PRIORITY && val.intValue() <= Thread.MAX_PRIORITY) {,"if (val.intValue() >= Thread.MIN_PRIORITY && val.intValue() <= Thread.MAX_PRIORITY) {
}
 else {
  throw ActiveMQMessageBundle.BUNDLE.mustbeBetween(name,Thread.MIN_PRIORITY,Thread.MAX_PRIORITY,value);
}
",0,10,6,,"SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-rightOperand, IfStatement-expression, ),
"
4,} else {,"if (pageInfo != null) {
  pageInfo.decrementPendingTX();
}
 else {
}
",0,0,0,,
5,"if (email == null || """".equals(email)) {","if (email == null || """".equals(email)) {
}
 else {
  PrintWriter out=resp.getWriter();
  BloggingService service=JNDIHelper.getBloggingService();
  BlogAuthor author=service.getBlogAuthor(email);
  HTMLOutput.writeHTMLHeaderPartOne(out,author.getName());
  HTMLOutput.writeHTMLHeaderPartTwo(out);
  out.println(""<h3>Name</h3>"");
  out.print(""<div class=\""text\"">"");
  out.print(author.getFullName());
  out.println(""</div>"");
  out.println(""<h3>Nick Name</h3>"");
  out.print(""<div class=\""text\"">"");
  out.print(author.getName());
  out.println(""</div>"");
  out.println(""<h3>Email</h3>"");
  out.print(""<div class=\""text\"">"");
  out.print(author.getEmailAddress());
  out.println(""</div>"");
  out.println(""<h3>DOB</h3>"");
  out.print(""<div class=\""text\"">"");
  out.print(author.getDateOfBirth());
  out.println(""</div>"");
  out.println(""<h3>Bio</h3>"");
  out.print(""<div class=\""text\"">"");
  out.print(author.getBio());
  out.println(""</div>"");
  out.print(""<a href=\""EditAuthorForm?email="");
  out.print(author.getEmailAddress());
  out.println(""\"">Edit Author Information</a>"");
  HTMLOutput.writeHTMLFooter(out);
}
",0,101,5,,"SimpleName(InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
StringLiteral(MethodInvocation-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, InfixExpression-rightOperand, IfStatement-expression, ),
"
6,paramTypes[i] == Object[].class && params[i].getClass() == Object[].class) {,"if (paramTypes[i].isAssignableFrom(params[i].getClass()) || paramTypes[i] == Long.TYPE && params[i].getClass() == Integer.class || paramTypes[i] == Double.TYPE && params[i].getClass() == Integer.class || paramTypes[i] == Long.TYPE && params[i].getClass() == Long.class || paramTypes[i] == Double.TYPE && params[i].getClass() == Double.class || paramTypes[i] == Integer.TYPE && params[i].getClass() == Integer.class || paramTypes[i] == Boolean.TYPE && params[i].getClass() == Boolean.class || paramTypes[i] == Object[].class && params[i].getClass() == Object[].class) {
}
 else {
  match=false;
  break;
}
",0,0,9,,"SimpleName(ArrayAccess-array, InfixExpression-leftOperand, InfixExpression-leftOperand, ),
SimpleName(ArrayAccess-index, InfixExpression-leftOperand, InfixExpression-leftOperand, ),
SimpleName(SimpleType-name, ArrayType-elementType, TypeLiteral-type, InfixExpression-rightOperand, InfixExpression-leftOperand, ),
Dimension(ArrayType-dimensions, TypeLiteral-type, InfixExpression-rightOperand, InfixExpression-leftOperand, ),
SimpleName(ArrayAccess-array, MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, ),
SimpleName(ArrayAccess-index, MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, ),
SimpleName(SimpleType-name, ArrayType-elementType, TypeLiteral-type, InfixExpression-rightOperand, InfixExpression-rightOperand, ),
Dimension(ArrayType-dimensions, TypeLiteral-type, InfixExpression-rightOperand, InfixExpression-rightOperand, ),
"
7,} else {,"if (deleteTempQueue) {
  replyTo.delete();
}
 else {
}
",0,0,0,,
8,} else {,"if (inflightMessageCount == 0 || (inflightMessageCount == failureCount + 10 && restartDelay <= 500)) {
  assertEquals(""connected to master"",master.getBrokerName(),((ActiveMQConnection)sendConnection).getBrokerName());
}
 else {
}
",0,0,0,,
9,if (first.equals(member) || first.equals(member.getAttribute(FIRST))) {,"if (first.equals(member) || first.equals(member.getAttribute(FIRST))) {
}
 else {
  ((EntityLocal)member).sensors().set(FIRST_MEMBER,false);
  ((EntityLocal)member).sensors().set(FIRST,first);
}
",0,65,8,,"SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, MethodInvocation-arguments, InfixExpression-rightOperand, IfStatement-expression, ),
"
10,} else {,"if (s != null) {
  super.doOpenCompletion();
}
 else {
}
",0,0,0,,
