Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,"buffer = "" 0\00007 "".getBytes(UTF_8);","buffer="" 0\00007 "".getBytes(UTF_8);
",0,0,4,493,"SimpleName(Assignment-leftHandSide, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-expression, Assignment-rightHandSide, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, Assignment-rightHandSide, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-arguments, Assignment-rightHandSide, ExpressionStatement-expression, ),
"
2,"assertEquals(""\279"", result, ""Failed to unescape octal characters via the between method"");","assertEquals(""\279"",result,""Failed to unescape octal characters via the between method"");
",0,0,4,,"SimpleName(MethodInvocation-name, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-arguments, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, ),
"
3,"assertThat(result).as(""Failed to unescape octal characters via the between method"").isEqualTo(""\279"");","assertThat(result).as(""Failed to unescape octal characters via the between method"").isEqualTo(""\279"");
",0,0,6,,"SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-arguments, MethodInvocation-expression, MethodInvocation-expression, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, MethodInvocation-expression, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, ),
"
4,"return ""\2345\n\r\t\\ \b\f\'\'\u5678\uffff\uFFFF"";","return ""\2345\n\r\t\\ \b\f\'\'\u5678\uffff\uFFFF"";
",0,0,1,,"StringLiteral(ReturnStatement-expression, ),
"
5,"private static final String CZECH_STRING_UTF = ""\u017Elu\u0165ou\u010Dk\u00FD k\u016F\0148"";","private static final String CZECH_STRING_UTF=""\u017Elu\u0165ou\u010Dk\u00FD k\u016F\0148"";
",0,0,6,,"Modifier(FieldDeclaration-modifiers, ),
Modifier(FieldDeclaration-modifiers, ),
Modifier(FieldDeclaration-modifiers, ),
SimpleName(SimpleType-name, FieldDeclaration-type, ),
SimpleName(VariableDeclarationFragment-name, FieldDeclaration-fragments, ),
StringLiteral(VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
"
6,"assertEquals(secondChild.getChildren().get(1).toString(), ""float RANGE [[6.0\0006.5)]"");","assertEquals(secondChild.getChildren().get(1).toString(),""float RANGE [[6.0\0006.5)]"");
",1,2,7,,"SimpleName(MethodInvocation-name, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
NumberLiteral(MethodInvocation-arguments, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, ),
"
7,"assertEquals(operands.get(0), getRangeFilterExpression(""int"", ""(10\00020]""));","assertEquals(operands.get(0),getRangeFilterExpression(""int"",""(10\00020]""));
",1,1,7,,"SimpleName(MethodInvocation-name, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, ExpressionStatement-expression, ),
NumberLiteral(MethodInvocation-arguments, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, MethodInvocation-arguments, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, MethodInvocation-arguments, ExpressionStatement-expression, ),
"
8,".testInnerSegmentAggregationGroupByResult(resultsBlock.getAggregationGroupByResult(), ""w\0003818\000369"", 1L,","QueriesTestUtils.testInnerSegmentAggregationGroupByResult(resultsBlock.getAggregationGroupByResult(),""w\0003818\000369"",1L,1095214422L,1547156787,528554902,52058876L,1L);
",1,19,5,,"SimpleName(),
SimpleName(MethodInvocation-expression, ),
SimpleName(MethodInvocation-name, ),
StringLiteral(),
NumberLiteral(),
"
9,"Assert.assertEquals(brokerRequest.getFilterQuery().getValue().get(0), ""(*\000100)"");","Assert.assertEquals(brokerRequest.getFilterQuery().getValue().get(0),""(*\000100)"");
",2,2,8,,"SimpleName(MethodInvocation-expression, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-arguments, ExpressionStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, ExpressionStatement-expression, ),
NumberLiteral(MethodInvocation-arguments, MethodInvocation-arguments, ExpressionStatement-expression, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, ),
"
10,"final String s = ""5\r\n01234\r\n5\r\n5\0006789\r\na\r\n0123\000456789\r\n0\r\n"";","final String s=""5\r\n01234\r\n5\r\n5\0006789\r\na\r\n0123\000456789\r\n0\r\n"";
",4,6,4,,"Modifier(VariableDeclarationStatement-modifiers, ),
SimpleName(SimpleType-name, VariableDeclarationStatement-type, ),
SimpleName(VariableDeclarationFragment-name, VariableDeclarationStatement-fragments, ),
StringLiteral(VariableDeclarationFragment-initializer, VariableDeclarationStatement-fragments, ),
"
