Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,private byte[] loadEntry(String name) throws IOException,"ResourceImpl resource=createResource(new Headers(){
  private final Manifest manifest;
  private Properties localization;
{
    byte[] man=loadEntry(JarFile.MANIFEST_NAME);
    if (man == null) {
      throw new IllegalArgumentException(""The specified url is not a valid jar (can't read manifest): "" + bundleUrl);
    }
    manifest=new Manifest(new ByteArrayInputStream(man));
  }
  public String getHeader(  String name){
    String value=manifest.getMainAttributes().getValue(name);
    if (value != null && value.startsWith(""%"")) {
      if (localization == null) {
        try {
          localization=new Properties();
          String path=manifest.getMainAttributes().getValue(Constants.BUNDLE_LOCALIZATION);
          if (path == null) {
            path=Constants.BUNDLE_LOCALIZATION_DEFAULT_BASENAME;
          }
          path+="".properties"";
          byte[] loc=loadEntry(path);
          if (loc != null) {
            localization.load(new ByteArrayInputStream(loc));
          }
        }
 catch (        IOException e) {
        }
      }
      value=value.substring(1);
      value=localization.getProperty(value,value);
    }
    return value;
  }
  private byte[] loadEntry(  String name) throws IOException {
    ZipInputStream zis=new ZipInputStream(FileUtil.openURL(bundleUrl));
    try {
      for (ZipEntry e=zis.getNextEntry(); e != null; e=zis.getNextEntry()) {
        if (name.equalsIgnoreCase(e.getName())) {
          ByteArrayOutputStream baos=new ByteArrayOutputStream();
          byte[] buf=new byte[1024];
          int n;
          while ((n=zis.read(buf,0,buf.length)) > 0) {
            baos.write(buf,0,n);
          }
          return baos.toByteArray();
        }
      }
    }
  finally {
      zis.close();
    }
    return null;
  }
}
);
",0,87,7,394,"Modifier(MethodDeclaration-modifiers, ),
PrimitiveType(ArrayType-elementType, MethodDeclaration-returnType2, ),
Dimension(ArrayType-dimensions, MethodDeclaration-returnType2, ),
SimpleName(MethodDeclaration-name, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
SimpleName(SimpleType-name, MethodDeclaration-thrownExceptionTypes, ),
"
2,"public byte[] readRawData( ArtifactMetadata bmd, String classifier, String type, boolean exempt )","public static final RepositoryReader NULL_READER=new RepositoryReader(){
  public DependencyProcessor getDependencyProcessor(){
    return null;
  }
  public RepositoryMetadataCache getMetadataCache(){
    return null;
  }
  public Repository getRepository(){
    return null;
  }
  public ArtifactResults readArtifacts(  Collection<ArtifactMetadata> query) throws RepositoryException {
    return null;
  }
  public MetadataResults readDependencies(  Collection<ArtifactMetadata> query) throws RepositoryException {
    return null;
  }
  public byte[] readRawData(  String path,  boolean exempt) throws MetadataReaderException {
    return null;
  }
  public byte[] readRawData(  String path) throws MetadataReaderException {
    return null;
  }
  public MetadataResults readVersions(  Collection<ArtifactMetadata> query) throws RepositoryException {
    return null;
  }
  public void setDependencyProcessor(  DependencyProcessor mdProcessor){
  }
  public void setMetadataCache(  RepositoryMetadataCache mdCache){
  }
  public boolean canHandle(  String protocol){
    return false;
  }
  public void close(){
  }
  public String[] getProtocols(){
    return null;
  }
  public byte[] readMetadata(  ArtifactMetadata bmd,  boolean exempt) throws MetadataReaderException {
    return null;
  }
  public byte[] readMetadata(  ArtifactMetadata bmd) throws MetadataReaderException {
    return null;
  }
  public byte[] readRawData(  ArtifactMetadata bmd,  String classifier,  String type,  boolean exempt) throws MetadataReaderException {
    return null;
  }
  public byte[] readRawData(  ArtifactMetadata bmd,  String classifier,  String type) throws MetadataReaderException {
    return null;
  }
  public MetadataReader getMetadataReader(){
    return null;
  }
  public void setMetadataReader(  MetadataReader mdReader){
  }
}
;
",0,6,12,,"Modifier(MethodDeclaration-modifiers, ),
PrimitiveType(ArrayType-elementType, MethodDeclaration-returnType2, ),
Dimension(ArrayType-dimensions, MethodDeclaration-returnType2, ),
SimpleName(MethodDeclaration-name, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
PrimitiveType(SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
"
3,"public int[] answerSubnegotiation(final int[] suboptionData, final int suboptionLength)","final SimpleOptionHandler subnegotiationSizeHandler=new SimpleOptionHandler(99,false,false,true,false){
  @Override public int[] answerSubnegotiation(  final int[] suboptionData,  final int suboptionLength){
    lastSubnegotiation=suboptionData;
    lastSubnegotiationLength=suboptionLength;
    return null;
  }
}
;
",0,1,11,,"Modifier(),
PrimitiveType(ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
Modifier(SingleVariableDeclaration-modifiers, ),
PrimitiveType(ArrayType-elementType, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
Modifier(SingleVariableDeclaration-modifiers, ),
PrimitiveType(SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
"
4,public Class<? extends Payload>[] payload() {,"allowLocal.initialize(new Domain(){
  @Override public Class<? extends Annotation> annotationType(){
    return null;
  }
  @Override public Class<? extends Payload>[] payload(){
    return null;
  }
  @Override public String message(){
    return null;
  }
  @Override public Class<?>[] groups(){
    return null;
  }
  @Override public boolean allowLocal(){
    return true;
  }
}
);
",0,0,5,,"Modifier(),
SimpleName(SimpleType-name, ParameterizedType-type, ArrayType-elementType, ),
SimpleName(SimpleType-name, WildcardType-bound, ParameterizedType-typeArguments, ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
"
5,"public Tuple2<Integer, Double>[][] map(Tuple2<Integer, Double>[][] value)","MapFunction<?,?> function=new MapFunction<Tuple2<Integer,Double>[][],Tuple2<Integer,Double>[][]>(){
  private static final long serialVersionUID=1L;
  @Override public Tuple2<Integer,Double>[][] map(  Tuple2<Integer,Double>[][] value) throws Exception {
    return null;
  }
}
;
",0,1,13,,"Modifier(),
SimpleName(SimpleType-name, ParameterizedType-type, ArrayType-elementType, ),
SimpleName(SimpleType-name, ParameterizedType-typeArguments, ArrayType-elementType, ),
SimpleName(SimpleType-name, ParameterizedType-typeArguments, ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
SimpleName(SimpleType-name, ParameterizedType-type, ArrayType-elementType, SingleVariableDeclaration-type, ),
SimpleName(SimpleType-name, ParameterizedType-typeArguments, ArrayType-elementType, SingleVariableDeclaration-type, ),
SimpleName(SimpleType-name, ParameterizedType-typeArguments, ArrayType-elementType, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
"
6,public Folder[] list(final String pattern) throws MessagingException {,"return new Folder(getTestStore()){
  @Override public void appendMessages(  final Message[] messages) throws MessagingException {
  }
  @Override public void close(  final boolean expunge) throws MessagingException {
  }
  @Override public boolean create(  final int type) throws MessagingException {
    return false;
  }
  @Override public boolean delete(  final boolean recurse) throws MessagingException {
    return false;
  }
  @Override public boolean exists() throws MessagingException {
    return false;
  }
  @Override public Message[] expunge() throws MessagingException {
    return null;
  }
  @Override public Folder getFolder(  final String name) throws MessagingException {
    return null;
  }
  @Override public String getFullName(){
    return null;
  }
  @Override public Message getMessage(  final int id) throws MessagingException {
    return null;
  }
  @Override public int getMessageCount() throws MessagingException {
    return 0;
  }
  @Override public String getName(){
    return null;
  }
  @Override public Folder getParent() throws MessagingException {
    return null;
  }
  @Override public Flags getPermanentFlags(){
    return null;
  }
  @Override public char getSeparator() throws MessagingException {
    return 0;
  }
  @Override public int getType() throws MessagingException {
    return 0;
  }
  @Override public boolean hasNewMessages() throws MessagingException {
    return false;
  }
  @Override public boolean isOpen(){
    return false;
  }
  @Override public Folder[] list(  final String pattern) throws MessagingException {
    return null;
  }
  @Override public void open(  final int mode) throws MessagingException {
  }
  @Override public boolean renameTo(  final Folder newName) throws MessagingException {
    return false;
  }
}
;
",0,1,8,,"Modifier(),
SimpleName(SimpleType-name, ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
Modifier(SingleVariableDeclaration-modifiers, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
SimpleName(SimpleType-name, ),
"
7,"public FileStatus[] listStatus(Path path, String startFrom, TracingContext tracingContext)","return new ListingSupport(){
  @Override public FileStatus[] listStatus(  Path path,  TracingContext tracingContext) throws IOException {
    return null;
  }
  @Override public FileStatus[] listStatus(  Path path,  String startFrom,  TracingContext tracingContext) throws IOException {
    return null;
  }
  @Override public String listStatus(  Path path,  String startFrom,  List<FileStatus> fileStatuses,  boolean fetchAll,  String continuation,  TracingContext tracingContext) throws IOException {
    throw new IOException(exceptionMessage);
  }
}
;
",0,1,10,,"Modifier(),
SimpleName(SimpleType-name, ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
"
8,"public char[] writeSections(List<GuardedSection> sections, char[] content) {","AbstractGuardedSectionsProvider hack=new AbstractGuardedSectionsProvider(new GuardedEditorSupport(){
  @Override public StyledDocument getDocument(){
    return (StyledDocument)consoleDocument;
  }
}
){
  @Override public char[] writeSections(  List<GuardedSection> sections,  char[] content){
    return null;
  }
  @Override public AbstractGuardedSectionsProvider.Result readSections(  char[] content){
    return null;
  }
}
;
",0,0,10,,"Modifier(),
PrimitiveType(ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
SimpleName(SimpleType-name, ParameterizedType-type, SingleVariableDeclaration-type, ),
SimpleName(SimpleType-name, ParameterizedType-typeArguments, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
PrimitiveType(ArrayType-elementType, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
"
9,public TransformationResult[] transform(final RegisteredResource resource) {,"serviceRegistrations.add(this.bundleContext.registerService(ResourceTransformer.class,new ResourceTransformer(){
  public TransformationResult[] transform(  final RegisteredResource resource){
    final int lastDot=resource.getURL().lastIndexOf('.');
    final int lastSlash=resource.getURL().lastIndexOf('/');
    if (resource.getURL().substring(lastDot + 1).equals(TYPE)) {
      final String id=resource.getURL().substring(lastSlash + 1,lastDot);
      final TransformationResult tr=new TransformationResult();
      tr.setId(id);
      tr.setResourceType(TYPE);
      return new TransformationResult[]{tr};
    }
    return null;
  }
}
,props));
",0,0,7,,"Modifier(MethodDeclaration-modifiers, ),
SimpleName(SimpleType-name, ArrayType-elementType, MethodDeclaration-returnType2, ),
Dimension(ArrayType-dimensions, MethodDeclaration-returnType2, ),
SimpleName(MethodDeclaration-name, ),
Modifier(SingleVariableDeclaration-modifiers, MethodDeclaration-parameters, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, MethodDeclaration-parameters, ),
SimpleName(SingleVariableDeclaration-name, MethodDeclaration-parameters, ),
"
10,public Integer[][][] map(Integer[][][] value) throws Exception {,"function=new MapFunction<Integer[][][],Integer[][][]>(){
  private static final long serialVersionUID=1L;
  @Override public Integer[][][] map(  Integer[][][] value) throws Exception {
    return null;
  }
}
;
",1,2,12,,"Modifier(),
SimpleName(SimpleType-name, ArrayType-elementType, ),
Dimension(ArrayType-dimensions, ),
Dimension(ArrayType-dimensions, ),
Dimension(ArrayType-dimensions, ),
SimpleName(),
SimpleName(SimpleType-name, ArrayType-elementType, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
Dimension(ArrayType-dimensions, SingleVariableDeclaration-type, ),
SimpleName(SingleVariableDeclaration-name, ),
SimpleName(SimpleType-name, ),
"
