Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,private static final ByteValue[] VALUES = new ByteValue[-(-128) + 127 + 1];,"private static final ByteValue[] VALUES=new ByteValue[-(-128) + 127 + 1];
",0,0,11,653,"Modifier(FieldDeclaration-modifiers, ),
Modifier(FieldDeclaration-modifiers, ),
Modifier(FieldDeclaration-modifiers, ),
SimpleName(SimpleType-name, ArrayType-elementType, FieldDeclaration-type, ),
Dimension(ArrayType-dimensions, FieldDeclaration-type, ),
SimpleName(VariableDeclarationFragment-name, FieldDeclaration-fragments, ),
SimpleName(SimpleType-name, ArrayType-elementType, ArrayCreation-type, VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
Dimension(ArrayType-dimensions, ArrayCreation-type, VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
NumberLiteral(PrefixExpression-operand, ParenthesizedExpression-expression, PrefixExpression-operand, InfixExpression-leftOperand, ArrayCreation-dimensions, VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
NumberLiteral(InfixExpression-rightOperand, ArrayCreation-dimensions, VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
NumberLiteral(InfixExpression-extendedOperands, ArrayCreation-dimensions, VariableDeclarationFragment-initializer, FieldDeclaration-fragments, ),
"
2,assert !!_eventHandlers.isEmpty();,"assert !!_eventHandlers.isEmpty();
",0,0,2,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, AssertStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, AssertStatement-expression, ),
"
3,if (!file.getParentFile().exists() && !file.getParentFile().mkdirs() && !!file.createNewFile()) {,"if (!file.getParentFile().exists() && !file.getParentFile().mkdirs() && !!file.createNewFile()) {
  throw new IllegalStateException(""Couldn't create the file '"" + file.getAbsolutePath() + ""'."");
}
",0,0,8,,"SimpleName(MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-extendedOperands, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-extendedOperands, IfStatement-expression, ),
"
4,if (!!!app.getApplicationMetadata().getApplicationSymbolicName().equals(depMf.getApplicationSymbolicName()),"if (!!!app.getApplicationMetadata().getApplicationSymbolicName().equals(depMf.getApplicationSymbolicName()) || !!!app.getApplicationMetadata().getApplicationVersion().equals(depMf.getApplicationVersion())) {
  throw new IllegalArgumentException(""The deployment metadata does not match the application."");
}
",1,196,6,,"SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, IfStatement-expression, ),
"
5,|| !!!app.getApplicationMetadata().getApplicationVersion().equals(depMf.getApplicationVersion())) {,"if (!!!app.getApplicationMetadata().getApplicationSymbolicName().equals(depMf.getApplicationSymbolicName()) || !!!app.getApplicationMetadata().getApplicationVersion().equals(depMf.getApplicationVersion())) {
  throw new IllegalArgumentException(""The deployment metadata does not match the application."");
}
",1,1,6,,"SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
"
6,if (!!!output.add(component)) return;,"if (!!!output.add(component)) return;
",1,1,4,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
ReturnStatement(IfStatement-thenStatement, ),
"
7,if ((email_old != null) && (!!!email_old.equals(email))) {,"if ((email_old != null) && (!!!email_old.equals(email))) {
  String sql_ab=""UDPATE Author_BlogEntry ab SET ab.AUTHOR_EMAIL = '"" + email + ""'"";
  updatedRows=0;
  try {
    Connection connection=dataSource.getConnection();
    PreparedStatement ppsm=connection.prepareStatement(sql_ab);
    updatedRows=ppsm.executeUpdate();
    ppsm.close();
    connection.close();
    if (updatedRows != 1)     throw new IllegalArgumentException(""The Author_BlogEntry with the postsID "" + b.getId() + "" cannot be updated."");
  }
 catch (  SQLException e) {
    e.printStackTrace();
  }
}
",1,14,5,,"SimpleName(InfixExpression-leftOperand, ParenthesizedExpression-expression, InfixExpression-leftOperand, IfStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, ParenthesizedExpression-expression, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ParenthesizedExpression-expression, InfixExpression-rightOperand, IfStatement-expression, ),
"
8,"if (!!!waitForStartLevelChangedEventToOccur.tryAcquire(60, TimeUnit.SECONDS)) {","if (!!!waitForStartLevelChangedEventToOccur.tryAcquire(60,TimeUnit.SECONDS)) {
  LOGGER.debug(""Starting CBA child bundles took longer than 60 seconds"");
}
",1,1,4,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
NumberLiteral(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
QualifiedName(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
"
9,if (!!!illegalProperties.contains(prop.getName())) result.add(prop);,"if (!!!illegalProperties.contains(prop.getName())) result.add(prop);
",1,3,7,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, ExpressionStatement-expression, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-arguments, ExpressionStatement-expression, IfStatement-thenStatement, ),
"
10,"if (!!!first) builder.append("","");","if (!!!first) builder.append("","");
 else first=false;
",1,1,4,,"SimpleName(PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, ExpressionStatement-expression, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, IfStatement-thenStatement, ),
StringLiteral(MethodInvocation-arguments, ExpressionStatement-expression, IfStatement-thenStatement, ),
"
11,"if (!!!_current.compareAndSet(null, _default.get())) {","if (!!!_current.compareAndSet(null,_default.get())) {
  _default.getAndSet(null).shutdown();
}
",1,9,5,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
NullLiteral(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
"
12,while (!!!_unprocessedWork.isEmpty() && _invokeEntryCount.get() > 0 && timeLeftToWait > 0) {,"while (!!!_unprocessedWork.isEmpty() && _invokeEntryCount.get() > 0 && timeLeftToWait > 0) {
  Thread.sleep(pausePeriod);
  timeLeftToWait-=pausePeriod;
  if (timeLeftToWait < pausePeriod)   pausePeriod=timeLeftToWait;
}
",1,3,7,,"SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(InfixExpression-leftOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
"
13,while (!!!destroyed && System.currentTimeMillis() - startTime < timeout) {,"while (!!!destroyed && System.currentTimeMillis() - startTime < timeout) {
  try {
    wait(100);
  }
 catch (  InterruptedException e) {
  }
}
",1,1,5,,"SimpleName(PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-leftOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-leftOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
SimpleName(InfixExpression-rightOperand, InfixExpression-leftOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
SimpleName(InfixExpression-rightOperand, InfixExpression-rightOperand, WhileStatement-expression, ),
"
14,if (value != null && !!!returnType.isInstance(value)) {,"if (value != null && !!!returnType.isInstance(value)) {
  throw new IllegalArgumentException(""The object cannot be returned by the requested method: "" + call);
}
 else break methods;
",1,2,5,,"SimpleName(InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-rightOperand, IfStatement-expression, ),
"
15,"if (!!!Enum.class.isAssignableFrom(type)) throw new IllegalArgumentException(type.getName() + "" is not an Enum"");","if (!!!Enum.class.isAssignableFrom(type)) throw new IllegalArgumentException(type.getName() + "" is not an Enum"");
",1,2,7,,"SimpleName(SimpleType-name, TypeLiteral-type, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(SimpleType-name, ClassInstanceCreation-type, ThrowStatement-expression, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, ClassInstanceCreation-arguments, ThrowStatement-expression, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, ClassInstanceCreation-arguments, ThrowStatement-expression, IfStatement-thenStatement, ),
StringLiteral(InfixExpression-rightOperand, ClassInstanceCreation-arguments, ThrowStatement-expression, IfStatement-thenStatement, ),
"
16,"| ACC_NATIVE | ACC_BRIDGE)) == 0 && !!!name.equals(""<init>"") &&","if ((access & (ACC_STATIC | ACC_PRIVATE | ACC_SYNTHETIC| ACC_NATIVE| ACC_BRIDGE)) == 0 && !!!name.equals(""<init>"") && !!!name.equals(""<clinit>"")) {
  String methodStaticFieldName=""methodField"" + getSanitizedUUIDString();
  transformedMethods.put(methodStaticFieldName,new TypeMethod(currentMethodDeclaringType,currentMethod));
  methodVisitorToReturn=getWeavingMethodVisitor(access,name,desc,signature,exceptions,currentMethod,methodStaticFieldName,currentMethodDeclaringType,currentMethodDeclaringTypeIsInterface);
}
 else if (name.equals(""<clinit>"")) {
  staticInitMethod=new Method(""static_init_"" + UU_ID,Type.VOID_TYPE,NO_ARGS);
  staticInitMethodFlags=staticInitMethodFlags | ACC_FINAL;
  methodVisitorToReturn=new AdviceAdapter(Opcodes.ASM9,cv.visitMethod(access,name,desc,signature,exceptions),access,name,desc){
    @Override protected void onMethodEnter(){
      invokeStatic(typeBeingWoven,staticInitMethod);
      super.onMethodEnter();
    }
  }
;
}
 else {
  if (currentMethod.getArgumentTypes().length == 0 && name.equals(""<init>""))   hasNoArgsConstructor=true;
  methodVisitorToReturn=cv.visitMethod(access,name,desc,signature,exceptions);
}
",1,3,6,,"SimpleName(),
SimpleName(),
NumberLiteral(),
SimpleName(MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
StringLiteral(MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, ),
"
17,if (!!!isVoid && returnType.getSort() != Type.OBJECT && returnType.getSort() != Type.ARRAY){,"if (!!!isVoid && returnType.getSort() != Type.OBJECT && returnType.getSort() != Type.ARRAY) {
  box(returnType);
}
",1,1,7,,"SimpleName(PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, InfixExpression-leftOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-rightOperand, InfixExpression-leftOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, InfixExpression-rightOperand, IfStatement-expression, ),
QualifiedName(InfixExpression-rightOperand, InfixExpression-rightOperand, IfStatement-expression, ),
"
18,else if (!!!this._arguments[i].equals(other._arguments[i])) return false;,"if (!!!this._arguments[i].equals(other._arguments[i])) return false;
",1,8,7,,"ThisExpression(FieldAccess-expression, ArrayAccess-array, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(FieldAccess-name, ArrayAccess-array, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(ArrayAccess-index, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
QualifiedName(ArrayAccess-array, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(ArrayAccess-index, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
BooleanLiteral(ReturnStatement-expression, IfStatement-thenStatement, ),
"
19,if(!!!re.getTargetException().getClass().equals(RuntimeException.class)),"if (!!!re.getTargetException().getClass().equals(RuntimeException.class)) throw re.getTargetException();
",1,1,5,,"SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(MethodInvocation-name, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
SimpleName(SimpleType-name, TypeLiteral-type, MethodInvocation-arguments, PrefixExpression-operand, PrefixExpression-operand, PrefixExpression-operand, IfStatement-expression, ),
"
