Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,if ( channel != null ) try {channel.stop(channel.DEFAULT);}catch ( Exception ignore) {},"if (channel != null) try {
  channel.stop(channel.DEFAULT);
}
 catch (Exception ignore) {
}
",0,330,8,80743,"SimpleName(InfixExpression-leftOperand, IfStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, IfStatement-expression, ),
SimpleName(MethodInvocation-expression, ExpressionStatement-expression, Block-statements, TryStatement-body, IfStatement-thenStatement, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, IfStatement-thenStatement, ),
QualifiedName(MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, IfStatement-thenStatement, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, IfStatement-thenStatement, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, IfStatement-thenStatement, ),
Block(CatchClause-body, TryStatement-catchClauses, IfStatement-thenStatement, ),
"
2,"try{if(cuCla.cast(aaa) == null) fail(""test_1, case 022 FAILED: ""+cuCla.getSimpleName());}catch(Exception e){}","try {
  if (cuCla.cast(aaa) == null)   fail(""test_1, case 022 FAILED: "" + cuCla.getSimpleName());
}
 catch (Exception e) {
}
",0,43,11,,"SimpleName(MethodInvocation-expression, InfixExpression-leftOperand, IfStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, InfixExpression-leftOperand, IfStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-arguments, InfixExpression-leftOperand, IfStatement-expression, Block-statements, TryStatement-body, ),
NullLiteral(InfixExpression-rightOperand, IfStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, IfStatement-thenStatement, Block-statements, TryStatement-body, ),
StringLiteral(InfixExpression-leftOperand, MethodInvocation-arguments, ExpressionStatement-expression, IfStatement-thenStatement, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-expression, InfixExpression-rightOperand, MethodInvocation-arguments, ExpressionStatement-expression, IfStatement-thenStatement, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, InfixExpression-rightOperand, MethodInvocation-arguments, ExpressionStatement-expression, IfStatement-thenStatement, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
3,try { } catch(NumberFormatException | NullPointerException e) {},"try {
}
 catch (NumberFormatException|NullPointerException e) {
}
",0,11,5,,"Block(TryStatement-body, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
4,} catch (org.apache.jena.iri.IRIException | org.apache.jena.irix.IRIException ex) {},"try {
  if (!(SystemIRIx.getProvider() instanceof IRIProviderJenaIRI))   msg=""<"" + iriStr + ""> : ""+ msg;
  if (isError) {
    errorHandler(errorHandler).warning(""Bad IRI: "" + msg,line,col);
  }
 else   errorHandler(errorHandler).warning(""Not advised IRI: "" + msg,line,col);
}
 catch (org.apache.jena.iri.IRIException|org.apache.jena.irix.IRIException ex) {
}
",0,707,4,,"QualifiedName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
QualifiedName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, ),
Block(CatchClause-body, ),
"
5,try { sleep(1_000); } catch (final Exception ex) {  },"try {
  sleep(1_000);
}
 catch (final Exception ex) {
}
",0,86,6,,"SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
NumberLiteral(MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
Modifier(SingleVariableDeclaration-modifiers, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
6,} catch (final SecurityException | ClassNotFoundException | NoSuchMethodException | IllegalArgumentException |,"try {
  final Class<?> cls=Class.forName(""javax.net.ssl.SSLParameters"");
  final Method setEndpointIdentificationAlgorithm=cls.getDeclaredMethod(""setEndpointIdentificationAlgorithm"",String.class);
  final Method getSSLParameters=SSLSocket.class.getDeclaredMethod(""getSSLParameters"");
  final Method setSSLParameters=SSLSocket.class.getDeclaredMethod(""setSSLParameters"",cls);
  if (setEndpointIdentificationAlgorithm != null && getSSLParameters != null && setSSLParameters != null) {
    final Object sslParams=getSSLParameters.invoke(socket);
    if (sslParams != null) {
      setEndpointIdentificationAlgorithm.invoke(sslParams,""HTTPS"");
      setSSLParameters.invoke(socket,sslParams);
      return true;
    }
  }
}
 catch (final SecurityException|ClassNotFoundException|NoSuchMethodException|IllegalArgumentException|IllegalAccessException|InvocationTargetException e) {
}
",0,1,5,,"Modifier(SingleVariableDeclaration-modifiers, CatchClause-exception, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
SimpleName(SimpleType-name, UnionType-types, SingleVariableDeclaration-type, CatchClause-exception, ),
"
7,while ( member == null && (cnt++ < 100 ) ) try {Thread.sleep(100); member = coordinators[0].getCoordinator();}catch ( Exception x){},"while (member == null && (cnt++ < 100)) try {
  Thread.sleep(100);
  member=coordinators[0].getCoordinator();
}
 catch (Exception x) {
}
",0,1,14,,"SimpleName(InfixExpression-leftOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, InfixExpression-leftOperand, WhileStatement-expression, ),
SimpleName(PostfixExpression-operand, InfixExpression-leftOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, WhileStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, ParenthesizedExpression-expression, InfixExpression-rightOperand, WhileStatement-expression, ),
SimpleName(MethodInvocation-expression, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
NumberLiteral(MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
SimpleName(Assignment-leftHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
SimpleName(ArrayAccess-array, MethodInvocation-expression, Assignment-rightHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
NumberLiteral(ArrayAccess-index, MethodInvocation-expression, Assignment-rightHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
SimpleName(MethodInvocation-name, Assignment-rightHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, WhileStatement-body, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, WhileStatement-body, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, WhileStatement-body, ),
Block(CatchClause-body, TryStatement-catchClauses, WhileStatement-body, ),
"
8,"try{cuCla.asSubclass(ME001.ME001_01_.ME001_01_1.ME001_01_2.ME001_01_3.ME001_01_4.class); fail(""test_1, case 011 FAILED: ""+cuCla.asSubclass(ClassHierarchyTest.class));}catch(Exception e){}","try {
  cuCla.asSubclass(ME001.ME001_01_.ME001_01_1.ME001_01_2.ME001_01_3.ME001_01_4.class);
  fail(""test_1, case 011 FAILED: "" + cuCla.asSubclass(ClassHierarchyTest.class));
}
 catch (Exception e) {
}
",0,3,11,,"SimpleName(MethodInvocation-expression, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
QualifiedName(SimpleType-name, TypeLiteral-type, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
StringLiteral(InfixExpression-leftOperand, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-expression, InfixExpression-rightOperand, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, InfixExpression-rightOperand, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, TypeLiteral-type, MethodInvocation-arguments, InfixExpression-rightOperand, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
9,try { classLoader = Metadata.class.getClassLoader(); } catch (AtlasException ex) {},"try {
  classLoader=Metadata.class.getClassLoader();
}
 catch (AtlasException ex) {
}
",0,0,6,,"SimpleName(Assignment-leftHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, TypeLiteral-type, MethodInvocation-expression, Assignment-rightHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, Assignment-rightHandSide, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
10,try { th.execute(() -> {}); } catch (UnsupportedOperationException x) {},"try {
  th.execute(() -> {
  }
);
}
 catch (UnsupportedOperationException x) {
}
",0,0,6,,"SimpleName(MethodInvocation-expression, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(MethodInvocation-name, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
Block(LambdaExpression-body, MethodInvocation-arguments, ExpressionStatement-expression, Block-statements, TryStatement-body, ),
SimpleName(SimpleType-name, SingleVariableDeclaration-type, CatchClause-exception, TryStatement-catchClauses, ),
SimpleName(SingleVariableDeclaration-name, CatchClause-exception, TryStatement-catchClauses, ),
Block(CatchClause-body, TryStatement-catchClauses, ),
"
