Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,switch (((ASTNode) command.getChild(0)).getToken().getType()) {,"switch (((ASTNode)command.getChild(0)).getToken().getType()) {
case HiveParser.TOK_TABLESKEWED:
  desc=handleAlterTableSkewedBy(command,tableName,table);
break;
case HiveParser.TOK_STOREDASDIRS:
desc=handleAlterTableDisableStoredAsDirs(tableName,table);
break;
default :
assert false;
}
",0,135,6,5435,"SimpleName(SimpleType-name, CastExpression-type, ParenthesizedExpression-expression, MethodInvocation-expression, MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-expression, CastExpression-expression, ParenthesizedExpression-expression, MethodInvocation-expression, MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, CastExpression-expression, ParenthesizedExpression-expression, MethodInvocation-expression, MethodInvocation-expression, SwitchStatement-expression, ),
NumberLiteral(MethodInvocation-arguments, CastExpression-expression, ParenthesizedExpression-expression, MethodInvocation-expression, MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, SwitchStatement-expression, ),
"
2,switch (InstancesSummaryResult.InstanceSummaryFilterFields.valueOf(pair.getKey().toUpperCase())) {,"switch (InstancesSummaryResult.InstanceSummaryFilterFields.valueOf(pair.getKey().toUpperCase())) {
case CLUSTER:
  if (instance.getCluster() == null || !containsIgnoreCase(pair.getValue(),instance.getCluster())) {
    isInstanceFiltered=true;
  }
break;
case STATUS:
if (newSummaryMap == null) {
newSummaryMap=new HashMap<>();
}
if (instance.getSummaryMap() == null || instance.getSummaryMap().isEmpty()) {
isInstanceFiltered=true;
}
 else {
for (Map.Entry<String,Long> entry : instance.getSummaryMap().entrySet()) {
if (containsIgnoreCase(pair.getValue(),entry.getKey())) {
  newSummaryMap.put(entry.getKey(),entry.getValue());
}
}
}
break;
default :
isInstanceFiltered=true;
}
",0,177,5,,"QualifiedName(MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, SwitchStatement-expression, ),
SimpleName(MethodInvocation-expression, MethodInvocation-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, MethodInvocation-arguments, SwitchStatement-expression, ),
"
3,switch ((char)buffer[offset + i]) {,"switch ((char)buffer[offset + i]) {
case '\r':
{
    System.out.print(""\\r"");
    break;
  }
case '\n':
{
  System.out.print(""\\n"");
  break;
}
default :
{
System.out.print((char)buffer[offset + i]);
}
}
",0,84,4,,"PrimitiveType(CastExpression-type, SwitchStatement-expression, ),
SimpleName(ArrayAccess-array, CastExpression-expression, SwitchStatement-expression, ),
SimpleName(InfixExpression-leftOperand, ArrayAccess-index, CastExpression-expression, SwitchStatement-expression, ),
SimpleName(InfixExpression-rightOperand, ArrayAccess-index, CastExpression-expression, SwitchStatement-expression, ),
"
4,switch (slice.length - relativeOffset) {,"switch (slice.length - relativeOffset) {
case 15:
  k2^=(long)(slice.buffer[absoluteOffset + 14] & UNSIGNED_MASK) << 48;
case 14:
k2^=(long)(slice.buffer[absoluteOffset + 13] & UNSIGNED_MASK) << 40;
case 13:
k2^=(long)(slice.buffer[absoluteOffset + 12] & UNSIGNED_MASK) << 32;
case 12:
k2^=(long)(slice.buffer[absoluteOffset + 11] & UNSIGNED_MASK) << 24;
case 11:
k2^=(long)(slice.buffer[absoluteOffset + 10] & UNSIGNED_MASK) << 16;
case 10:
k2^=(long)(slice.buffer[absoluteOffset + 9] & UNSIGNED_MASK) << 8;
case 9:
k2^=slice.buffer[absoluteOffset + 8] & UNSIGNED_MASK;
case 8:
k1^=getLong(slice,absoluteOffset);
break;
case 7:
k1^=(long)(slice.buffer[absoluteOffset + 6] & UNSIGNED_MASK) << 48;
case 6:
k1^=(long)(slice.buffer[absoluteOffset + 5] & UNSIGNED_MASK) << 40;
case 5:
k1^=(long)(slice.buffer[absoluteOffset + 4] & UNSIGNED_MASK) << 32;
case 4:
k1^=(long)(slice.buffer[absoluteOffset + 3] & UNSIGNED_MASK) << 24;
case 3:
k1^=(long)(slice.buffer[absoluteOffset + 2] & UNSIGNED_MASK) << 16;
case 2:
k1^=(long)(slice.buffer[absoluteOffset + 1] & UNSIGNED_MASK) << 8;
case 1:
k1^=slice.buffer[absoluteOffset] & UNSIGNED_MASK;
break;
default :
throw new AssertionError(""Code should not reach here!"");
}
",0,0,2,,"QualifiedName(InfixExpression-leftOperand, SwitchStatement-expression, ),
SimpleName(InfixExpression-rightOperand, SwitchStatement-expression, ),
"
5,switch (itemsInstallMode!=null ? itemsInstallMode :,"switch (itemsInstallMode != null ? itemsInstallMode : CatalogItemsInstallationMode.BUNDLE_BUT_NOT_STARTED) {
case ADD_YAML_ITEMS_UNBUNDLED:
  super.addCatalogItems(catalogYaml);
break;
case BUNDLE_BUT_NOT_STARTED:
skipStart=true;
case USUAL_OSGI_WAY_AS_BUNDLE_WITH_DEFAULT_NAME:
String bundle=bundleName();
String version=bundleVersion();
Map<?,?> cy=(Map<?,?>)Yamls.parseAll(catalogYaml).iterator().next();
cy=(Map<?,?>)cy.get(""brooklyn.catalog"");
if (cy.containsKey(""bundle"")) bundle=(String)cy.get(""bundle"");
if (cy.containsKey(""version"")) version=(String)cy.get(""version"");
if (skipStart) {
addCatalogItemsAsOsgiWithoutStartingBundles(mgmt(),catalogYaml,new VersionedName(bundle,version),isForceUpdate());
}
 else {
addCatalogItemsAsOsgiInUsualWay(mgmt(),catalogYaml,new VersionedName(bundle,version),isForceUpdate());
}
break;
case USUAL_OSGI_WAY_AS_ZIP_NO_MANIFEST_NAME_MAYBE_IN_BOM:
addCatalogItemsAsOsgiInUsualWay(mgmt(),catalogYaml,null,isForceUpdate());
break;
}
",0,0,3,,"SimpleName(InfixExpression-leftOperand, ConditionalExpression-expression, SwitchStatement-expression, ),
NullLiteral(InfixExpression-rightOperand, ConditionalExpression-expression, SwitchStatement-expression, ),
SimpleName(ConditionalExpression-thenExpression, SwitchStatement-expression, ),
"
6,switch (r.nextInt(type.isNullable() ? 3 : 2)) {,"switch (r.nextInt(type.isNullable() ? 3 : 2)) {
case 0:
  if (type.getSqlTypeName() == SqlTypeName.BOOLEAN) {
    res=rexBuilder.makeLiteral(true);
  }
 else   if (type.getSqlTypeName() == SqlTypeName.INTEGER) {
    res=rexBuilder.makeLiteral(1,type,true);
  }
break;
case 1:
if (type.getSqlTypeName() == SqlTypeName.BOOLEAN) {
res=rexBuilder.makeLiteral(false);
}
 else if (type.getSqlTypeName() == SqlTypeName.INTEGER) {
res=rexBuilder.makeLiteral(0,type,true);
}
break;
case 2:
res=rexBuilder.makeNullLiteral(type);
}
",0,0,6,,"SimpleName(MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, SwitchStatement-expression, ),
SimpleName(MethodInvocation-expression, ConditionalExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, ConditionalExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
NumberLiteral(ConditionalExpression-thenExpression, MethodInvocation-arguments, SwitchStatement-expression, ),
NumberLiteral(ConditionalExpression-elseExpression, MethodInvocation-arguments, SwitchStatement-expression, ),
"
7,switch (this.b[v++] & 0xFF) {,"switch (this.b[v++] & 0xFF) {
case 'B':
  byte[] bv=new byte[size];
for (i=0; i < size; i++) {
  bv[i]=(byte)readInt(items[readUnsignedShort(v)]);
  v+=3;
}
av.visit(name,bv);
--v;
break;
case 'Z':
boolean[] zv=new boolean[size];
for (i=0; i < size; i++) {
zv[i]=readInt(items[readUnsignedShort(v)]) != 0;
v+=3;
}
av.visit(name,zv);
--v;
break;
case 'S':
short[] sv=new short[size];
for (i=0; i < size; i++) {
sv[i]=(short)readInt(items[readUnsignedShort(v)]);
v+=3;
}
av.visit(name,sv);
--v;
break;
case 'C':
char[] cv=new char[size];
for (i=0; i < size; i++) {
cv[i]=(char)readInt(items[readUnsignedShort(v)]);
v+=3;
}
av.visit(name,cv);
--v;
break;
case 'I':
int[] iv=new int[size];
for (i=0; i < size; i++) {
iv[i]=readInt(items[readUnsignedShort(v)]);
v+=3;
}
av.visit(name,iv);
--v;
break;
case 'J':
long[] lv=new long[size];
for (i=0; i < size; i++) {
lv[i]=readLong(items[readUnsignedShort(v)]);
v+=3;
}
av.visit(name,lv);
--v;
break;
case 'F':
float[] fv=new float[size];
for (i=0; i < size; i++) {
fv[i]=Float.intBitsToFloat(readInt(items[readUnsignedShort(v)]));
v+=3;
}
av.visit(name,fv);
--v;
break;
case 'D':
double[] dv=new double[size];
for (i=0; i < size; i++) {
dv[i]=Double.longBitsToDouble(readLong(items[readUnsignedShort(v)]));
v+=3;
}
av.visit(name,dv);
--v;
break;
default :
v=readAnnotationValues(v - 3,buf,false,av.visitArray(name));
}
",0,7,4,,"ThisExpression(FieldAccess-expression, ArrayAccess-array, InfixExpression-leftOperand, SwitchStatement-expression, ),
SimpleName(FieldAccess-name, ArrayAccess-array, InfixExpression-leftOperand, SwitchStatement-expression, ),
SimpleName(PostfixExpression-operand, ArrayAccess-index, InfixExpression-leftOperand, SwitchStatement-expression, ),
NumberLiteral(InfixExpression-rightOperand, SwitchStatement-expression, ),
"
8,switch ( Integer.parseInt( (String) this.tags.get( loc ))) {,"switch (Integer.parseInt((String)this.tags.get(loc))) {
case INCLUDE_ELEM:
  ServiceSelector r3sc=null;
try {
  r3sc=(ServiceSelector)this.manager.lookup(Web3DataSource.ROLE + ""Selector"");
  this.web3source=(Web3DataSource)r3sc.select(this.backend);
  this.connection=this.web3source.getWeb3Client();
  this.repository=(JCO.Repository)this.connection.getRepository();
  this.functionT=this.repository.getFunctionTemplate(a.getValue(Web3.INCLUDE_NAME_ATTR));
  this.streamer=(null == a.getValue(Web3.INCLUDE_CLASS_ATTR)) ? ""default"" : a.getValue(Web3.INCLUDE_CLASS_ATTR);
  this.function=this.functionT.getFunction();
}
 catch (Exception ex) {
  String error=""Problems getting client for backend: '"" + this.backend + ""'"";
  getLogger().error(error,ex);
  error=ex.getMessage();
  this.attributes.clear();
  super.startElement(uri,loc,raw,a);
  super.startElement(uri,Web3.PROCESSING_X_ELEM,Web3.PROCESSING_X_ELEM,this.attributes);
  super.characters(error.toCharArray(),0,error.length());
  super.endElement(uri,Web3.PROCESSING_X_ELEM,Web3.PROCESSING_X_ELEM);
  this.error=true;
}
 finally {
  this.manager.release(r3sc);
}
break;
case IMPORT_ELEM:
this.importParameterList=this.function.getImportParameterList();
this.theRecord=this.importParameterList;
break;
case FIELD_ELEM:
this.fillMe=this.theRecord.getField(a.getValue(Web3.FIELD_NAME_ATTR));
break;
case STRUCTURE_ELEM:
this.theRecord=this.importParameterList.getStructure(a.getValue(Web3.STRUCTURE_NAME_ATTR));
break;
case TABLES_ELEM:
this.tablesParameterList=this.function.getTableParameterList();
break;
case TABLE_ELEM:
this.theRecord=this.tablesParameterList.getTable(a.getValue(Web3.TABLE_NAME_ATTR));
break;
case ROW_ELEM:
if (null != this.theRecord) {
try {
JCO.Table tmpTable=(JCO.Table)this.theRecord;
tmpTable.appendRow();
}
 catch (ClassCastException x) {
getLogger().error(""Not a table! "" + x.getMessage(),x);
}
}
break;
default :
getLogger().error(""Invalid element "" + loc);
}
",0,39,7,,"SimpleName(MethodInvocation-expression, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, SwitchStatement-expression, ),
SimpleName(SimpleType-name, CastExpression-type, MethodInvocation-arguments, SwitchStatement-expression, ),
ThisExpression(FieldAccess-expression, MethodInvocation-expression, CastExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(FieldAccess-name, MethodInvocation-expression, CastExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(MethodInvocation-name, CastExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
SimpleName(MethodInvocation-arguments, CastExpression-expression, MethodInvocation-arguments, SwitchStatement-expression, ),
"
9,switch (c) {,"case 0:
",0,0,1,,"NumberLiteral(SwitchCase-expression, ),
"
10,switch (c) {,"case ' ':
",0,0,1,,"CharacterLiteral(SwitchCase-expression, ),
"
